date,DGS3MO,DGS5,DGS10
2/4/03,1.16,2.99,3.96
2/5/03,1.18,3.07,4.02
2/6/03,1.17,3.02,3.97
2/7/03,1.17,2.97,3.96
2/10/03,1.17,3.03,3.99
2/11/03,1.18,3,3.98
2/12/03,1.18,2.92,3.93
2/13/03,1.17,2.85,3.89
2/14/03,1.18,2.91,3.95
2/18/03,1.19,2.92,3.94
2/19/03,1.18,2.87,3.88
2/20/03,1.19,2.82,3.85
2/21/03,1.19,2.86,3.9
2/24/03,1.21,2.82,3.86
2/25/03,1.2,2.77,3.81
2/26/03,1.21,2.75,3.78
2/27/03,1.21,2.75,3.76
2/28/03,1.2,2.69,3.71
3/3/03,1.2,2.66,3.68
3/4/03,1.19,2.62,3.65
3/5/03,1.18,2.58,3.63
3/6/03,1.18,2.63,3.67
3/7/03,1.12,2.56,3.63
3/10/03,1.08,2.51,3.59
3/11/03,1.1,2.54,3.6
3/12/03,1.1,2.57,3.6
3/13/03,1.12,2.75,3.74
3/14/03,1.13,2.72,3.72
3/17/03,1.15,2.82,3.82
3/18/03,1.14,2.93,3.91
3/19/03,1.16,2.98,3.98
3/20/03,1.17,3.02,4.01
3/21/03,1.18,3.12,4.11
3/24/03,1.17,2.98,3.98
3/25/03,1.18,2.97,3.97
3/26/03,1.18,2.94,3.96
3/27/03,1.16,2.92,3.95
3/28/03,1.14,2.86,3.92
3/31/03,1.14,2.78,3.83
4/1/03,1.12,2.78,3.84
4/2/03,1.13,2.89,3.94
4/3/03,1.11,2.87,3.93
4/4/03,1.11,2.88,3.96
4/7/03,1.17,2.99,4.03
4/8/03,1.15,2.91,3.95
4/9/03,1.13,2.87,3.93
4/10/03,1.14,2.89,3.95
4/11/03,1.17,2.95,4
4/14/03,1.2,3.02,4.04
4/15/03,1.18,2.96,3.98
4/16/03,1.17,2.95,3.96
4/17/03,1.18,2.99,3.98
4/21/03,1.18,3.03,4
4/22/03,1.18,3.01,4.01
4/23/03,1.17,3.02,4.02
4/24/03,1.15,2.92,3.93
4/25/03,1.14,2.88,3.91
4/28/03,1.14,2.9,3.92
4/29/03,1.15,2.94,3.96
4/30/03,1.13,2.85,3.89
5/1/03,1.1,2.82,3.88
5/2/03,1.12,2.9,3.94
5/5/03,1.13,2.87,3.92
5/6/03,1.1,2.76,3.84
5/7/03,1.11,2.64,3.72
5/8/03,1.09,2.62,3.7
5/9/03,1.11,2.61,3.69
5/12/03,1.1,2.58,3.64
5/13/03,1.09,2.58,3.63
5/14/03,1.06,2.47,3.53
5/15/03,1.06,2.52,3.53
5/16/03,1.05,2.43,3.46
5/19/03,1.05,2.41,3.46
5/20/03,1.04,2.34,3.38
5/21/03,1.06,2.37,3.39
5/22/03,1.08,2.32,3.34
5/23/03,1.08,2.33,3.34
5/27/03,1.09,2.34,3.41
5/28/03,1.12,2.35,3.44
5/29/03,1.1,2.27,3.34
5/30/03,1.11,2.3,3.37
6/2/03,1.14,2.37,3.43
6/3/03,1.08,2.25,3.34
6/4/03,1.05,2.19,3.3
6/5/03,1.04,2.25,3.34
6/6/03,1.05,2.29,3.37
6/9/03,1.03,2.2,3.29
6/10/03,0.97,2.12,3.2
6/11/03,0.94,2.16,3.21
6/12/03,0.92,2.1,3.18
6/13/03,0.86,2.08,3.13
6/16/03,0.87,2.14,3.18
6/17/03,0.9,2.26,3.27
6/18/03,0.89,2.34,3.37
6/19/03,0.81,2.28,3.35
6/20/03,0.83,2.31,3.4
6/23/03,0.85,2.24,3.32
6/24/03,0.83,2.21,3.29
6/25/03,0.92,2.32,3.38
6/26/03,0.91,2.49,3.55
6/27/03,0.87,2.52,3.58
6/30/03,0.9,2.46,3.54
7/1/03,0.89,2.48,3.56
7/2/03,0.87,2.47,3.56
7/3/03,0.87,2.55,3.67
7/7/03,0.92,2.63,3.74
7/8/03,0.92,2.65,3.75
7/9/03,0.9,2.63,3.73
7/10/03,0.89,2.59,3.7
7/11/03,0.89,2.52,3.66
7/14/03,0.91,2.6,3.74
7/15/03,0.92,2.81,3.94
7/16/03,0.91,2.87,3.97
7/17/03,0.9,2.88,3.98
7/18/03,0.91,2.93,4
7/21/03,0.93,3.1,4.19
7/22/03,0.93,3.07,4.17
7/23/03,0.93,3.04,4.12
7/24/03,0.93,3.08,4.2
7/25/03,0.93,3.1,4.22
7/28/03,0.97,3.21,4.31
7/29/03,0.99,3.33,4.42
7/30/03,0.98,3.27,4.34
7/31/03,0.96,3.38,4.49
8/1/03,0.95,3.37,4.44
8/4/03,0.97,3.24,4.35
8/5/03,0.96,3.37,4.47
8/6/03,0.95,3.25,4.32
8/7/03,0.95,3.19,4.3
8/8/03,0.96,3.17,4.27
8/11/03,0.96,3.26,4.38
8/12/03,0.95,3.23,4.37
8/13/03,0.96,3.43,4.58
8/14/03,0.96,3.42,4.55
8/15/03,0.95,3.42,4.55
8/18/03,0.96,3.37,4.49
8/19/03,0.96,3.27,4.38
8/20/03,0.96,3.35,4.45
8/21/03,0.97,3.51,4.53
8/22/03,0.98,3.47,4.48
8/25/03,1.02,3.52,4.53
8/26/03,1.01,3.5,4.5
8/27/03,1,3.55,4.54
8/28/03,0.99,3.42,4.42
8/29/03,0.98,3.46,4.45
9/2/03,0.98,3.63,4.61
9/3/03,0.97,3.61,4.6
9/4/03,0.97,3.5,4.52
9/5/03,0.96,3.28,4.35
9/8/03,0.97,3.32,4.41
9/9/03,0.96,3.28,4.37
9/10/03,0.96,3.18,4.28
9/11/03,0.96,3.24,4.35
9/12/03,0.96,3.15,4.27
9/15/03,0.96,3.12,4.28
9/16/03,0.93,3.12,4.29
9/17/03,0.95,3.06,4.2
9/18/03,0.96,3.09,4.19
9/19/03,0.95,3.11,4.17
9/22/03,0.95,3.16,4.26
9/23/03,0.93,3.13,4.24
9/24/03,0.95,3.07,4.16
9/25/03,0.94,3.05,4.12
9/26/03,0.94,2.95,4.04
9/29/03,0.96,2.98,4.09
9/30/03,0.95,2.85,3.96
10/1/03,0.95,2.84,3.96
10/2/03,0.94,2.9,4.03
10/3/03,0.94,3.12,4.21
10/6/03,0.94,3.06,4.17
10/7/03,0.92,3.15,4.27
10/8/03,0.91,3.14,4.27
10/9/03,0.91,3.17,4.32
10/10/03,0.92,3.15,4.29
10/14/03,0.93,3.23,4.37
10/15/03,0.93,3.3,4.43
10/16/03,0.93,3.4,4.47
10/17/03,0.93,3.33,4.41
10/20/03,0.95,3.33,4.41
10/21/03,0.93,3.31,4.38
10/22/03,0.96,3.21,4.29
10/23/03,0.96,3.24,4.34
10/24/03,0.95,3.13,4.24
10/27/03,0.98,3.21,4.3
10/28/03,0.96,3.11,4.23
10/29/03,0.96,3.2,4.31
10/30/03,0.96,3.29,4.36
10/31/03,0.96,3.27,4.33
11/3/03,0.96,3.34,4.4
11/4/03,0.95,3.28,4.33
11/5/03,0.96,3.35,4.38
11/6/03,0.96,3.43,4.45
11/7/03,0.96,3.47,4.48
11/10/03,0.97,3.49,4.49
11/12/03,0.95,3.45,4.44
11/13/03,0.94,3.29,4.3
11/14/03,0.95,3.19,4.22
11/17/03,0.96,3.14,4.18
11/18/03,0.96,3.14,4.17
11/19/03,0.95,3.22,4.24
11/20/03,0.95,3.14,4.16
11/21/03,0.94,3.15,4.15
11/24/03,0.96,3.24,4.23
11/25/03,0.95,3.2,4.19
11/26/03,0.94,3.27,4.25
11/28/03,0.93,3.38,4.34
12/1/03,0.95,3.46,4.4
12/2/03,0.94,3.43,4.38
12/3/03,0.94,3.46,4.41
12/4/03,0.93,3.42,4.38
12/5/03,0.92,3.23,4.23
12/8/03,0.93,3.28,4.29
12/9/03,0.93,3.33,4.32
12/10/03,0.93,3.28,4.3
12/11/03,0.9,3.21,4.27
12/12/03,0.91,3.23,4.26
12/15/03,0.9,3.26,4.28
12/16/03,0.91,3.21,4.24
12/17/03,0.9,3.18,4.19
12/18/03,0.89,3.17,4.16
12/19/03,0.88,3.16,4.15
12/22/03,0.9,3.19,4.18
12/23/03,0.9,3.3,4.28
12/24/03,0.9,3.2,4.2
12/26/03,0.87,3.17,4.17
12/29/03,0.9,3.23,4.24
12/30/03,0.94,3.26,4.29
12/31/03,0.95,3.25,4.27
1/2/04,0.93,3.36,4.38
1/5/04,0.91,3.39,4.41
1/6/04,0.91,3.26,4.29
1/7/04,0.91,3.25,4.27
1/8/04,0.88,3.24,4.27
1/9/04,0.87,3.05,4.11
1/12/04,0.89,3.04,4.11
1/13/04,0.89,2.98,4.05
1/14/04,0.88,2.96,4.01
1/15/04,0.88,2.97,3.99
1/16/04,0.89,3.03,4.04
1/20/04,0.89,3.05,4.08
1/21/04,0.89,3.02,4.05
1/22/04,0.88,2.96,3.99
1/23/04,0.9,3.06,4.09
1/26/04,0.9,3.13,4.16
1/27/04,0.91,3.07,4.11
1/28/04,0.94,3.22,4.22
1/29/04,0.94,3.22,4.22
1/30/04,0.92,3.17,4.16
2/2/04,0.94,3.18,4.18
2/3/04,0.94,3.12,4.13
2/4/04,0.94,3.15,4.15
2/5/04,0.94,3.21,4.2
2/6/04,0.93,3.12,4.12
2/9/04,0.94,3.08,4.09
2/10/04,0.95,3.13,4.13
2/11/04,0.93,3.03,4.05
2/12/04,0.93,3.07,4.1
2/13/04,0.92,3.01,4.05
2/17/04,0.95,3.02,4.05
2/18/04,0.94,3.03,4.05
2/19/04,0.94,3.02,4.05
2/20/04,0.94,3.08,4.1
2/23/04,0.97,3.03,4.05
2/24/04,0.97,3.01,4.04
2/25/04,0.96,2.98,4.02
2/26/04,0.96,3.01,4.05
2/27/04,0.96,3.01,3.99
3/1/04,0.97,2.98,4
3/2/04,0.97,3.04,4.05
3/3/04,0.97,3.06,4.07
3/4/04,0.96,3.02,4.04
3/5/04,0.94,2.81,3.85
3/8/04,0.96,2.74,3.78
3/9/04,0.96,2.68,3.73
3/10/04,0.96,2.71,3.74
3/11/04,0.97,2.72,3.74
3/12/04,0.96,2.73,3.78
3/15/04,0.96,2.74,3.78
3/16/04,0.96,2.65,3.7
3/17/04,0.93,2.66,3.71
3/18/04,0.93,2.72,3.76
3/19/04,0.94,2.75,3.8
3/22/04,0.95,2.69,3.74
3/23/04,0.95,2.69,3.73
3/24/04,0.93,2.68,3.73
3/25/04,0.94,2.7,3.75
3/26/04,0.95,2.81,3.85
3/29/04,0.96,2.86,3.91
3/30/04,0.96,2.86,3.91
3/31/04,0.95,2.8,3.86
4/1/04,0.93,2.87,3.91
4/2/04,0.95,3.15,4.15
4/5/04,0.94,3.24,4.24
4/6/04,0.94,3.19,4.19
4/7/04,0.95,3.19,4.19
4/8/04,0.93,3.22,4.21
4/12/04,0.94,3.26,4.25
4/13/04,0.94,3.37,4.35
4/14/04,0.95,3.44,4.4
4/15/04,0.95,3.45,4.42
4/16/04,0.94,3.39,4.37
4/19/04,0.96,3.42,4.39
4/20/04,0.97,3.45,4.43
4/21/04,0.99,3.52,4.45
4/22/04,0.97,3.46,4.4
4/23/04,0.98,3.58,4.48
4/26/04,0.99,3.57,4.46
4/27/04,0.98,3.52,4.43
4/28/04,0.97,3.6,4.5
4/29/04,0.97,3.66,4.55
4/30/04,0.98,3.63,4.53
5/3/04,1,3.63,4.53
5/4/04,1,3.66,4.56
5/5/04,0.99,3.71,4.61
5/6/04,1,3.72,4.63
5/7/04,1.07,3.96,4.79
5/10/04,1.08,3.95,4.81
5/11/04,1.05,3.94,4.79
5/12/04,1.04,3.96,4.83
5/13/04,1,4.01,4.85
5/14/04,0.99,3.92,4.79
5/17/04,1.06,3.83,4.7
5/18/04,1.05,3.87,4.74
5/19/04,1.04,3.93,4.79
5/20/04,1.03,3.86,4.72
5/21/04,1.03,3.91,4.76
5/24/04,1.07,3.9,4.75
5/25/04,1.07,3.89,4.73
5/26/04,1.08,3.81,4.67
5/27/04,1.06,3.74,4.6
5/28/04,1.08,3.81,4.66
6/1/04,1.17,3.86,4.71
6/2/04,1.17,3.91,4.74
6/3/04,1.17,3.89,4.71
6/4/04,1.21,3.97,4.78
6/7/04,1.24,3.95,4.78
6/8/04,1.27,3.96,4.78
6/9/04,1.27,4.01,4.82
6/10/04,1.3,4,4.81
6/14/04,1.41,4.1,4.89
6/15/04,1.34,3.9,4.69
6/16/04,1.3,3.96,4.74
6/17/04,1.28,3.93,4.71
6/18/04,1.29,3.94,4.72
6/21/04,1.33,3.91,4.7
6/22/04,1.32,3.92,4.72
6/23/04,1.29,3.9,4.71
6/24/04,1.29,3.85,4.66
6/25/04,1.31,3.85,4.66
6/28/04,1.38,3.97,4.76
6/29/04,1.38,3.92,4.7
6/30/04,1.33,3.81,4.62
7/1/04,1.22,3.74,4.57
7/2/04,1.3,3.62,4.48
7/6/04,1.34,3.65,4.49
7/7/04,1.3,3.67,4.5
7/8/04,1.27,3.65,4.49
7/9/04,1.28,3.64,4.49
7/12/04,1.34,3.62,4.46
7/13/04,1.34,3.66,4.5
7/14/04,1.34,3.68,4.5
7/15/04,1.35,3.69,4.5
7/16/04,1.35,3.56,4.38
7/19/04,1.35,3.57,4.38
7/20/04,1.36,3.68,4.47
7/21/04,1.35,3.72,4.5
7/22/04,1.37,3.71,4.48
7/23/04,1.38,3.69,4.45
7/26/04,1.45,3.73,4.49
7/27/04,1.46,3.85,4.62
7/28/04,1.46,3.82,4.61
7/29/04,1.45,3.8,4.6
7/30/04,1.45,3.71,4.5
8/2/04,1.5,3.68,4.48
8/3/04,1.48,3.67,4.45
8/4/04,1.49,3.66,4.45
8/5/04,1.48,3.64,4.43
8/6/04,1.44,3.4,4.24
8/9/04,1.51,3.45,4.28
8/10/04,1.5,3.52,4.32
8/11/04,1.44,3.51,4.3
8/12/04,1.43,3.47,4.27
8/13/04,1.44,3.42,4.22
8/16/04,1.49,3.45,4.26
8/17/04,1.48,3.39,4.21
8/18/04,1.49,3.41,4.23
8/19/04,1.48,3.39,4.22
8/20/04,1.49,3.42,4.24
8/23/04,1.54,3.46,4.28
8/24/04,1.54,3.46,4.28
8/25/04,1.54,3.46,4.26
8/26/04,1.55,3.42,4.22
8/27/04,1.56,3.43,4.23
8/30/04,1.61,3.4,4.19
8/31/04,1.59,3.33,4.13
9/1/04,1.58,3.32,4.13
9/2/04,1.6,3.4,4.2
9/3/04,1.65,3.52,4.3
9/7/04,1.66,3.48,4.26
9/8/04,1.65,3.4,4.18
9/9/04,1.64,3.41,4.22
9/10/04,1.66,3.4,4.19
9/13/04,1.66,3.38,4.16
9/14/04,1.66,3.35,4.15
9/15/04,1.67,3.39,4.18
9/16/04,1.67,3.29,4.08
9/17/04,1.71,3.35,4.14
9/20/04,1.73,3.28,4.07
9/21/04,1.72,3.28,4.05
9/22/04,1.71,3.26,4
9/23/04,1.72,3.3,4.02
9/24/04,1.73,3.33,4.04
9/27/04,1.74,3.29,4.01
9/28/04,1.72,3.28,4.02
9/29/04,1.72,3.37,4.1
9/30/04,1.71,3.38,4.14
10/1/04,1.71,3.44,4.21
10/4/04,1.71,3.44,4.19
10/5/04,1.71,3.44,4.18
10/6/04,1.71,3.51,4.23
10/7/04,1.7,3.53,4.26
10/8/04,1.71,3.39,4.15
10/12/04,1.72,3.35,4.12
10/13/04,1.72,3.32,4.09
10/14/04,1.74,3.26,4.03
10/15/04,1.76,3.31,4.07
10/18/04,1.81,3.31,4.07
10/19/04,1.82,3.32,4.07
10/20/04,1.82,3.26,4.01
10/21/04,1.85,3.29,4.01
10/22/04,1.85,3.26,4
10/25/04,1.9,3.25,3.99
10/26/04,1.91,3.26,4.01
10/27/04,1.92,3.37,4.11
10/28/04,1.91,3.34,4.09
10/29/04,1.91,3.3,4.05
11/1/04,1.99,3.36,4.11
11/2/04,1.97,3.34,4.1
11/3/04,1.96,3.35,4.09
11/4/04,1.98,3.37,4.1
11/5/04,2.03,3.51,4.21
11/8/04,2.07,3.51,4.22
11/9/04,2.08,3.53,4.22
11/10/04,2.08,3.56,4.25
11/12/04,2.08,3.53,4.2
11/15/04,2.12,3.53,4.2
11/16/04,2.14,3.56,4.21
11/17/04,2.13,3.47,4.14
11/18/04,2.13,3.48,4.12
11/19/04,2.15,3.57,4.2
11/22/04,2.2,3.56,4.18
11/23/04,2.19,3.58,4.19
11/24/04,2.18,3.61,4.2
11/26/04,2.21,3.64,4.24
11/29/04,2.23,3.72,4.34
11/30/04,2.23,3.72,4.36
12/1/04,2.22,3.72,4.38
12/2/04,2.22,3.75,4.4
12/3/04,2.21,3.61,4.27
12/6/04,2.25,3.59,4.24
12/7/04,2.25,3.6,4.23
12/8/04,2.24,3.53,4.14
12/9/04,2.24,3.54,4.19
12/10/04,2.25,3.52,4.16
12/13/04,2.24,3.54,4.16
12/14/04,2.21,3.53,4.14
12/15/04,2.21,3.48,4.09
12/16/04,2.2,3.58,4.19
12/17/04,2.2,3.59,4.21
12/20/04,2.22,3.59,4.21
12/21/04,2.2,3.57,4.18
12/22/04,2.18,3.57,4.21
12/23/04,2.19,3.58,4.23
12/27/04,2.26,3.65,4.3
12/28/04,2.25,3.66,4.31
12/29/04,2.22,3.69,4.33
12/30/04,2.22,3.64,4.27
12/31/04,2.22,3.63,4.24
1/3/05,2.32,3.64,4.23
1/4/05,2.33,3.72,4.29
1/5/05,2.33,3.73,4.29
1/6/05,2.31,3.71,4.29
1/7/05,2.32,3.73,4.29
1/10/05,2.36,3.75,4.29
1/11/05,2.34,3.73,4.26
1/12/05,2.34,3.72,4.25
1/13/05,2.35,3.68,4.2
1/14/05,2.37,3.71,4.23
1/18/05,2.39,3.72,4.21
1/19/05,2.37,3.73,4.2
1/20/05,2.35,3.68,4.17
1/21/05,2.36,3.65,4.16
1/24/05,2.37,3.65,4.14
1/25/05,2.39,3.71,4.2
1/26/05,2.41,3.73,4.21
1/27/05,2.44,3.75,4.22
1/28/05,2.46,3.69,4.16
1/31/05,2.51,3.71,4.14
2/1/05,2.51,3.71,4.15
2/2/05,2.51,3.73,4.15
2/3/05,2.48,3.76,4.18
2/4/05,2.47,3.68,4.09
2/7/05,2.51,3.67,4.07
2/8/05,2.49,3.68,4.05
2/9/05,2.51,3.58,4
2/10/05,2.51,3.65,4.07
2/11/05,2.55,3.7,4.1
2/14/05,2.59,3.7,4.08
2/15/05,2.59,3.71,4.1
2/16/05,2.57,3.78,4.16
2/17/05,2.58,3.78,4.19
2/18/05,2.61,3.86,4.27
2/22/05,2.67,3.88,4.29
2/23/05,2.67,3.87,4.27
2/24/05,2.69,3.91,4.29
2/25/05,2.74,3.91,4.27
2/28/05,2.76,4,4.36
3/1/05,2.75,4.02,4.38
3/2/05,2.74,4,4.38
3/3/05,2.76,4.02,4.39
3/4/05,2.76,3.97,4.32
3/7/05,2.76,3.99,4.31
3/8/05,2.75,4.05,4.38
3/9/05,2.76,4.16,4.52
3/10/05,2.75,4.13,4.48
3/11/05,2.76,4.22,4.56
3/14/05,2.8,4.2,4.52
3/15/05,2.81,4.22,4.54
3/16/05,2.8,4.18,4.52
3/17/05,2.79,4.14,4.47
3/18/05,2.81,4.18,4.51
3/21/05,2.85,4.18,4.53
3/22/05,2.89,4.31,4.63
3/23/05,2.83,4.3,4.61
3/24/05,2.84,4.3,4.6
3/28/05,2.84,4.33,4.64
3/29/05,2.84,4.3,4.6
3/30/05,2.83,4.26,4.56
3/31/05,2.79,4.18,4.5
4/1/05,2.8,4.13,4.46
4/4/05,2.8,4.13,4.47
4/5/05,2.79,4.15,4.48
4/6/05,2.76,4.09,4.44
4/7/05,2.77,4.13,4.49
4/8/05,2.79,4.17,4.5
4/11/05,2.76,4.13,4.45
4/12/05,2.76,4.05,4.38
4/13/05,2.77,4.03,4.38
4/14/05,2.78,3.99,4.37
4/15/05,2.79,3.9,4.27
4/18/05,2.9,3.9,4.27
4/19/05,2.91,3.85,4.21
4/20/05,2.87,3.86,4.22
4/21/05,2.88,3.97,4.32
4/22/05,2.93,3.92,4.26
4/25/05,2.93,3.94,4.26
4/26/05,2.91,3.96,4.28
4/27/05,2.89,3.92,4.25
4/28/05,2.88,3.85,4.19
4/29/05,2.9,3.9,4.21
5/2/05,2.93,3.88,4.21
5/3/05,2.91,3.9,4.21
5/4/05,2.87,3.87,4.2
5/5/05,2.81,3.82,4.19
5/6/05,2.87,3.95,4.28
5/9/05,2.91,3.99,4.29
5/10/05,2.9,3.93,4.23
5/11/05,2.87,3.91,4.21
5/12/05,2.88,3.87,4.18
5/13/05,2.83,3.83,4.12
5/16/05,2.89,3.83,4.13
5/17/05,2.88,3.82,4.12
5/18/05,2.86,3.77,4.07
5/19/05,2.87,3.84,4.11
5/20/05,2.9,3.88,4.13
5/23/05,2.97,3.83,4.07
5/24/05,2.94,3.78,4.04
5/25/05,2.95,3.81,4.08
5/26/05,2.94,3.82,4.08
5/27/05,2.97,3.82,4.08
5/31/05,2.99,3.76,4
6/1/05,2.97,3.63,3.91
6/2/05,2.97,3.65,3.89
6/3/05,3.01,3.73,3.98
6/6/05,3.02,3.73,3.96
6/7/05,3.02,3.7,3.92
6/8/05,3.02,3.73,3.95
6/9/05,2.99,3.76,3.98
6/10/05,3.01,3.84,4.05
6/13/05,3.03,3.87,4.09
6/14/05,3.01,3.89,4.13
6/15/05,3,3.9,4.12
6/16/05,2.98,3.87,4.09
6/17/05,2.99,3.88,4.09
6/20/05,3.02,3.88,4.11
6/21/05,3.02,3.84,4.06
6/22/05,3.03,3.72,3.95
6/23/05,3.07,3.74,3.96
6/24/05,3.09,3.69,3.92
6/27/05,3.15,3.69,3.9
6/28/05,3.14,3.76,3.97
6/29/05,3.13,3.77,3.99
6/30/05,3.13,3.72,3.94
7/1/05,3.17,3.84,4.06
7/5/05,3.22,3.9,4.11
7/6/05,3.19,3.86,4.08
7/7/05,3.15,3.83,4.05
7/8/05,3.17,3.89,4.11
7/11/05,3.19,3.91,4.11
7/12/05,3.21,3.94,4.15
7/13/05,3.22,3.96,4.17
7/14/05,3.23,3.98,4.19
7/15/05,3.26,3.98,4.18
7/18/05,3.3,4.01,4.22
7/19/05,3.31,3.99,4.2
7/20/05,3.3,3.99,4.17
7/21/05,3.35,4.09,4.28
7/22/05,3.38,4.04,4.23
7/25/05,3.44,4.06,4.25
7/26/05,3.43,4.06,4.24
7/27/05,3.4,4.09,4.27
7/28/05,3.41,4.04,4.2
7/29/05,3.42,4.12,4.28
8/1/05,3.48,4.16,4.32
8/2/05,3.49,4.17,4.34
8/3/05,3.46,4.13,4.3
8/4/05,3.47,4.15,4.32
8/5/05,3.52,4.24,4.4
8/8/05,3.54,4.28,4.42
8/9/05,3.52,4.25,4.41
8/10/05,3.51,4.24,4.4
8/11/05,3.51,4.18,4.32
8/12/05,3.52,4.11,4.24
8/15/05,3.54,4.15,4.27
8/16/05,3.54,4.1,4.23
8/17/05,3.52,4.15,4.28
8/18/05,3.5,4.08,4.21
8/19/05,3.52,4.08,4.21
8/22/05,3.53,4.08,4.22
8/23/05,3.53,4.07,4.2
8/24/05,3.53,4.06,4.19
8/25/05,3.54,4.06,4.18
8/26/05,3.55,4.09,4.2
8/29/05,3.54,4.08,4.2
8/30/05,3.54,4.03,4.16
8/31/05,3.52,3.87,4.02
9/1/05,3.48,3.85,4.02
9/2/05,3.46,3.85,4.03
9/6/05,3.52,3.89,4.09
9/7/05,3.49,3.93,4.15
9/8/05,3.48,3.94,4.15
9/9/05,3.49,3.94,4.14
9/12/05,3.51,3.98,4.18
9/13/05,3.47,3.93,4.14
9/14/05,3.42,3.96,4.17
9/15/05,3.45,3.99,4.22
9/16/05,3.5,4.05,4.26
9/19/05,3.58,4.02,4.25
9/20/05,3.61,4.06,4.26
9/21/05,3.41,4.01,4.19
9/22/05,3.47,3.99,4.19
9/23/05,3.48,4.07,4.25
9/26/05,3.52,4.11,4.3
9/27/05,3.49,4.13,4.3
9/28/05,3.46,4.11,4.26
9/29/05,3.54,4.14,4.29
9/30/05,3.55,4.18,4.34
10/3/05,3.61,4.25,4.39
10/4/05,3.63,4.24,4.38
10/5/05,3.58,4.23,4.36
10/6/05,3.61,4.23,4.37
10/7/05,3.63,4.23,4.35
10/11/05,3.73,4.27,4.39
10/12/05,3.7,4.32,4.45
10/13/05,3.75,4.32,4.48
10/14/05,3.78,4.34,4.48
10/17/05,3.86,4.36,4.5
10/18/05,3.85,4.34,4.49
10/19/05,3.86,4.32,4.47
10/20/05,3.85,4.33,4.46
10/21/05,3.87,4.26,4.39
10/24/05,3.92,4.32,4.45
10/25/05,3.93,4.41,4.54
10/26/05,3.9,4.46,4.6
10/27/05,3.88,4.43,4.57
10/28/05,3.93,4.46,4.58
10/31/05,3.98,4.45,4.57
11/1/05,3.96,4.47,4.58
11/2/05,3.94,4.5,4.61
11/3/05,3.94,4.55,4.65
11/4/05,3.98,4.56,4.66
11/7/05,3.96,4.55,4.65
11/8/05,3.96,4.49,4.57
11/9/05,3.99,4.55,4.64
11/10/05,3.97,4.49,4.55
11/14/05,4.02,4.54,4.61
11/15/05,4.01,4.51,4.56
11/16/05,4,4.43,4.49
11/17/05,4.01,4.39,4.46
11/18/05,4.01,4.43,4.5
11/21/05,4,4.39,4.46
11/22/05,3.93,4.34,4.43
11/23/05,3.95,4.38,4.47
11/25/05,3.95,4.34,4.43
11/28/05,3.98,4.32,4.41
11/29/05,3.98,4.4,4.48
11/30/05,3.95,4.42,4.49
12/1/05,3.97,4.45,4.52
12/2/05,3.99,4.45,4.52
12/5/05,4.04,4.5,4.57
12/6/05,4.04,4.42,4.49
12/7/05,4.03,4.43,4.52
12/8/05,3.94,4.36,4.47
12/9/05,3.94,4.44,4.54
12/12/05,3.9,4.46,4.56
12/13/05,3.91,4.44,4.54
12/14/05,3.89,4.36,4.45
12/15/05,3.93,4.38,4.47
12/16/05,3.93,4.36,4.45
12/19/05,3.96,4.37,4.45
12/20/05,3.95,4.4,4.47
12/21/05,3.98,4.42,4.49
12/22/05,3.98,4.38,4.44
12/23/05,3.99,4.32,4.38
12/27/05,3.98,4.3,4.34
12/28/05,3.95,4.32,4.38
12/29/05,4.01,4.33,4.37
12/30/05,4.08,4.35,4.39
1/3/06,4.16,4.3,4.37
1/4/06,4.19,4.28,4.36
1/5/06,4.2,4.29,4.36
1/6/06,4.22,4.32,4.38
1/9/06,4.23,4.32,4.38
1/10/06,4.29,4.36,4.43
1/11/06,4.3,4.39,4.46
1/12/06,4.32,4.35,4.42
1/13/06,4.33,4.28,4.36
1/17/06,4.38,4.27,4.34
1/18/06,4.35,4.28,4.34
1/19/06,4.35,4.31,4.38
1/20/06,4.35,4.31,4.37
1/23/06,4.38,4.3,4.36
1/24/06,4.4,4.32,4.4
1/25/06,4.42,4.41,4.49
1/26/06,4.45,4.44,4.53
1/27/06,4.45,4.45,4.52
1/30/06,4.48,4.46,4.54
1/31/06,4.47,4.47,4.53
2/1/06,4.47,4.51,4.57
2/2/06,4.48,4.51,4.57
2/3/06,4.48,4.5,4.54
2/6/06,4.48,4.51,4.55
2/7/06,4.49,4.52,4.57
2/8/06,4.5,4.55,4.56
2/9/06,4.52,4.55,4.54
2/10/06,4.53,4.59,4.59
2/13/06,4.55,4.58,4.58
2/14/06,4.55,4.61,4.62
2/15/06,4.55,4.6,4.61
2/16/06,4.55,4.59,4.59
2/17/06,4.54,4.55,4.54
2/21/06,4.56,4.59,4.57
2/22/06,4.57,4.57,4.53
2/23/06,4.59,4.63,4.56
2/24/06,4.6,4.64,4.58
2/27/06,4.62,4.66,4.59
2/28/06,4.62,4.61,4.55
3/1/06,4.6,4.63,4.59
3/2/06,4.62,4.68,4.64
3/3/06,4.62,4.71,4.68
3/6/06,4.6,4.76,4.74
3/7/06,4.6,4.76,4.74
3/8/06,4.58,4.75,4.73
3/9/06,4.6,4.75,4.74
3/10/06,4.62,4.77,4.76
3/13/06,4.61,4.78,4.77
3/14/06,4.59,4.68,4.71
3/15/06,4.63,4.69,4.73
